query_id,document_id
158,en.15.117.160.2009.4.2
158,en.15.97.52.2008.11.23
158,en.15.107.103.2009.1.30
158,en.15.110.458.2009.3.25
158,en.15.242.219.2008.2.14
159,en.15.103.102.2008.12.30
159,en.15.70.82.2008.6.11
159,en.15.96.60.2008.11.19
159,en.3.352.3.2010.3.8
159,en.3.382.121.2007.7.28
159,en.15.80.339.2008.8.20
159,en.15.60.325.2008.4.10
159,en.15.228.313.2007.12.16
159,en.15.104.402.2009.1.5
159,en.15.103.177.2008.12.29
159,en.15.103.368.2008.12.31
159,en.15.66.69.2008.5.8
159,en.15.119.289.2009.4.11
159,en.15.254.125.2008.3.29
159,en.15.104.119.2009.1.10
159,en.15.70.290.2008.6.12
159,en.15.100.242.2008.12.12
159,en.2.277.383.2009.8.15
159,en.15.238.267.2008.1.30
159,en.15.64.470.2008.4.27
159,en.3.401.235.2007.10.30
159,en.15.167.58.2010.2.27
159,en.3.381.341.2007.7.23
159,en.15.236.389.2008.1.24
159,en.15.139.111.2009.8.14
159,en.15.70.161.2008.6.11
159,en.3.380.288.2007.7.19
159,en.3.363.88.2010.5.9
159,en.3.348.368.2010.2.11
159,en.15.84.444.2008.9.17
159,en.15.229.470.2007.12.22
159,en.15.96.223.2008.11.18
159,en.15.64.369.2008.4.26
159,en.15.97.466.2008.11.23
159,en.15.83.272.2008.9.8
159,en.15.68.96.2008.5.28
159,en.15.247.318.2008.3.4
159,en.3.380.456.2007.7.17
159,en.2.282.184.2009.9.19
159,en.15.234.248.2008.1.15
159,en.15.238.185.2008.1.30
159,en.15.66.492.2008.5.9
159,en.15.92.107.2008.10.26
159,en.15.250.104.2008.3.13
159,en.15.242.162.2008.2.14
159,en.15.240.295.2008.2.7
159,en.3.381.483.2007.7.24
159,en.3.381.290.2007.7.25
159,en.15.90.7.2008.10.16
159,en.15.84.308.2008.9.15
160,en.15.105.490.2009.1.12
160,en.15.109.461.2009.4.1
160,en.3.406.207.2007.11.23
160,en.3.373.55.2007.6.12
160,en.15.253.80.2008.3.24
160,en.3.381.497.2007.7.25
160,en.15.212.32.2007.10.5
160,en.15.108.227.2009.2.6
160,en.15.103.303.2008.12.31
160,en.15.236.267.2008.1.23
160,en.2.281.163.2009.9.15
160,en.15.109.329.2009.2.10
160,en.15.241.84.2008.2.10
160,en.15.227.55.2007.12.12
160,en.15.236.259.2008.1.22
160,en.2.268.23.2009.6.21
160,en.3.414.270.2007.12.26
160,en.15.65.285.2008.5.4
160,en.3.383.60.2007.8.4
160,en.15.201.47.2007.8.11
160,en.3.417.92.2008.1.9
160,en.3.414.80.2007.12.26
160,en.3.414.460.2007.12.26
160,en.3.403.492.2007.11.6
160,en.3.400.312.2007.10.26
160,en.3.400.144.2007.10.24
160,en.3.398.178.2007.10.18
160,en.3.396.428.2007.10.9
160,en.3.388.70.2007.8.29
160,en.3.381.339.2007.7.24
160,en.3.380.237.2007.7.17
160,en.3.378.86.2007.7.9
160,en.3.373.72.2007.6.12
160,en.3.372.322.2007.6.7
160,en.3.353.441.2010.3.15
160,en.2.289.367.2009.11.16
160,en.15.97.166.2008.11.26
160,en.15.80.482.2008.8.19
160,en.15.69.186.2008.5.29
160,en.15.64.249.2008.4.26
160,en.15.252.307.2008.3.19
160,en.15.251.370.2008.3.17
160,en.15.248.196.2008.3.8
160,en.15.245.251.2008.2.27
160,en.15.245.11.2008.2.26
160,en.15.244.142.2008.2.22
160,en.15.230.446.2007.12.25
160,en.15.228.413.2007.12.16
160,en.15.228.394.2007.12.18
160,en.15.228.355.2007.12.18
161,en.3.372.448.2007.6.8
161,en.15.236.190.2008.1.22
161,en.3.397.44.2007.10.10
161,en.15.85.54.2008.9.22
161,en.15.66.6.2008.5.15
161,en.15.188.401.2007.6.6
161,en.15.246.346.2008.2.28
161,en.3.392.446.2007.9.19
161,en.3.419.23.2008.1.17
161,en.3.383.304.2007.8.2
161,en.3.373.474.2007.6.10
161,en.15.97.295.2008.11.26
161,en.15.94.459.2008.11.5
161,en.15.89.290.2008.10.13
161,en.15.78.438.2008.8.6
161,en.15.220.389.2007.11.7
161,en.15.132.497.2009.6.26
161,en.3.391.166.2007.9.12
161,en.15.99.211.2008.12.4
161,en.15.204.295.2007.8.27
161,en.13.51.414.2010.5.3
161,en.2.283.145.1970.1.1
161,en.3.405.59.2007.11.13
161,en.2.262.264.2009.5.13
161,en.3.377.311.2007.6.29
161,en.15.85.492.2008.9.19
161,en.15.73.133.2008.6.26
161,en.15.132.328.2009.6.27
161,en.15.62.216.2008.4.21
161,en.15.113.470.2009.3.15
161,en.3.392.150.2007.9.20
161,en.15.243.151.2008.2.17
161,en.3.390.295.2007.9.6
161,en.3.373.329.2007.6.9
161,en.15.74.148.2008.7.6
161,en.3.372.396.2007.6.8
161,en.3.390.22.2007.9.7
161,en.15.87.324.2008.9.29
161,en.3.417.372.2008.1.10
161,en.3.417.312.2008.1.10
161,en.3.407.15.2007.11.27
161,en.3.372.278.2007.6.7
161,en.15.77.106.2008.7.30
161,en.15.71.111.2008.6.16
161,en.15.250.199.2008.3.14
161,en.15.232.281.2008.1.6
161,en.15.212.360.2007.10.5
161,en.3.391.418.2007.9.14
161,en.2.289.114.2009.11.15
161,en.3.417.236.2008.1.10
162,en.15.240.448.2008.2.7
162,en.15.136.348.2009.7.27
162,en.15.68.215.2008.5.26
162,en.15.248.461.2008.3.8
162,en.2.319.185.2010.6.3
162,en.15.184.383.2010.5.31
162,en.15.70.218.2008.6.12
162,en.13.55.209.2010.5.22
162,en.2.319.277.2010.6.7
162,en.3.360.107.2010.4.25
162,en.15.64.24.2008.4.29
162,en.15.240.449.2008.2.6
162,en.15.240.116.2008.2.6
162,en.15.115.426.2009.2.11
162,en.15.250.153.2008.3.15
162,en.15.240.340.2008.2.6
162,en.15.250.365.2008.3.15
162,en.15.252.199.2008.3.22
162,en.15.240.134.2008.2.6
162,en.3.356.366.2010.4.1
162,en.15.240.173.2008.2.6
162,en.3.381.220.2007.7.25
162,en.15.83.104.2008.9.5
162,en.15.194.145.2007.7.4
162,en.15.240.194.2008.2.7
162,en.15.250.300.2008.3.16
162,en.3.382.273.2007.7.26
162,en.15.140.100.2009.8.21
162,en.15.85.312.2008.9.18
162,en.15.147.470.2009.10.7
162,en.3.332.246.2009.10.18
162,en.2.275.480.2009.8.4
162,en.15.93.317.2008.11.3
162,en.15.103.309.2008.12.30
162,en.13.31.411.2009.12.30
162,en.15.66.93.2008.5.12
162,en.15.203.223.2007.8.22
162,en.3.398.57.2007.10.19
162,en.3.372.249.2007.6.8
162,en.15.113.348.2009.3.13
162,en.15.66.443.2008.5.11
162,en.3.359.166.2010.4.17
162,en.15.178.475.2010.5.4
162,en.3.389.410.2007.9.1
162,en.15.111.82.2009.3.23
162,en.15.203.42.2007.8.20
162,en.15.136.444.2009.7.20
162,en.15.160.444.2010.1.16
162,en.15.252.326.2008.3.19
162,en.15.250.66.2008.3.12
163,en.15.238.200.2008.1.30
163,en.15.90.126.2008.10.16
163,en.15.70.441.2008.6.10
163,en.2.298.77.2010.1.26
163,en.3.360.18.2010.4.22
163,en.2.298.5.2010.1.26
163,en.3.333.94.2009.10.28
163,en.3.333.383.2009.10.28
163,en.15.121.11.2009.4.26
163,en.3.372.249.2007.6.8
163,en.15.117.143.2009.2.23
163,en.3.349.466.2010.2.11
163,en.2.298.92.2010.1.26
163,en.2.282.442.2009.9.18
163,en.15.218.424.2007.11.2
163,en.3.417.273.2008.1.10
163,en.3.414.348.2007.12.29
163,en.15.242.375.2008.2.13
163,en.3.348.145.2010.2.8
163,en.3.410.160.2007.12.8
163,en.3.397.310.2007.10.12
163,en.3.353.464.2010.3.11
163,en.15.240.229.2008.2.7
163,en.15.230.235.2007.12.26
163,en.15.196.211.2007.7.12
163,en.15.194.487.2007.7.5
163,en.15.118.453.2009.4.8
163,en.15.246.447.2008.2.29
163,en.15.91.61.2008.10.20
163,en.15.227.452.2007.12.11
163,en.15.155.238.2009.12.9
163,en.2.270.185.2009.7.2
163,en.3.379.479.2007.7.10
163,en.15.118.129.2009.4.4
163,en.2.271.180.2009.7.9
163,en.15.77.304.2008.7.25
163,en.3.417.422.2008.1.10
163,en.15.118.192.2009.4.5
163,en.15.162.85.2010.1.22
163,en.15.76.467.2008.7.17
163,en.3.379.276.2007.7.11
163,en.15.244.81.2008.2.22
163,en.15.244.331.2008.2.22
163,en.15.231.446.2007.12.31
163,en.15.76.13.2008.7.20
163,en.3.405.13.2007.11.15
163,en.15.72.396.2008.6.21
163,en.15.252.426.2008.3.22
163,en.15.229.464.2007.12.24
163,en.15.188.474.2007.6.5
164,en.15.141.445.2009.8.29
164,en.2.298.269.1970.1.1
164,en.2.270.162.2009.7.2
164,en.3.375.165.2007.6.19
164,en.13.30.297.2009.12.23
164,en.15.96.418.2008.11.20
164,en.15.136.153.2009.7.20
164,en.3.331.310.2009.10.13
164,en.15.132.489.2009.6.26
164,en.15.132.202.2009.6.26
164,en.3.331.232.2009.10.8
164,en.3.329.29.2009.9.25
164,en.15.136.376.2009.7.25
164,en.2.275.340.2009.8.4
164,en.15.107.259.2009.1.29
164,en.15.97.199.2008.11.24
164,en.15.87.431.2008.10.1
164,en.15.218.32.2007.11.2
164,en.2.277.462.2009.8.18
164,en.3.353.412.2010.3.13
164,en.15.132.117.2009.7.1
164,en.15.139.473.2009.8.12
164,en.13.27.175.2009.11.22
164,en.3.331.99.2009.10.12
164,en.15.220.5.2007.11.10
164,en.2.275.213.2009.8.4
164,en.2.270.133.2009.7.3
164,en.15.102.78.2008.12.23
164,en.15.132.99.2009.6.30
164,en.3.354.399.2010.3.20
164,en.15.132.54.2009.6.30
164,en.13.8.68.2009.7.11
164,en.15.119.146.2009.4.15
164,en.15.132.155.2009.7.1
164,en.2.271.202.2009.7.8
164,en.15.137.476.2009.7.31
164,en.2.271.406.2009.7.7
164,en.13.8.79.2009.7.14
164,en.13.8.358.2009.7.14
164,en.15.68.369.2008.5.27
164,en.13.3.293.2009.6.11
164,en.2.271.392.2009.7.8
164,en.3.327.392.2009.9.12
164,en.2.271.457.2009.7.8
164,en.2.282.345.2009.9.19
164,en.2.275.146.2009.8.6
164,en.15.71.471.2008.6.16
164,en.15.140.5.2009.8.22
164,en.15.132.332.2009.6.26
164,en.2.270.11.2009.7.3
165,en.3.331.95.2009.10.13
165,en.15.72.330.2008.6.20
165,en.15.61.231.2008.4.15
165,en.15.172.295.2010.3.28
165,en.13.41.419.2010.3.3
165,en.15.237.155.2008.1.25
165,en.3.363.416.2010.5.11
165,en.15.246.283.2008.2.29
165,en.15.77.452.2008.7.24
165,en.3.363.157.2010.5.6
165,en.15.71.256.2008.6.18
165,en.2.266.275.2009.6.8
165,en.3.383.146.2007.8.1
165,en.3.358.462.2010.4.12
165,en.3.349.58.2010.2.11
165,en.3.401.279.2007.10.29
165,en.2.266.396.2009.6.9
165,en.3.389.265.2007.9.1
165,en.2.260.478.2009.4.30
165,en.13.30.464.2009.12.22
165,en.13.30.47.2009.12.21
165,en.15.76.45.2008.7.17
165,en.15.243.114.2008.2.20
165,en.2.260.203.2009.5.2
165,en.3.356.154.2010.4.2
165,en.15.254.478.2008.3.26
165,en.15.108.40.2009.2.3
165,en.3.417.263.2008.1.9
165,en.15.132.65.2009.6.26
165,en.15.247.105.2008.3.4
165,en.2.264.288.2009.5.26
165,en.3.358.474.2010.4.11
165,en.15.69.93.2008.6.3
165,en.3.356.426.2010.4.3
165,en.3.382.150.2007.7.31
165,en.3.398.90.2007.10.18
165,en.3.357.73.2010.4.9
165,en.15.156.39.2009.12.15
165,en.15.114.151.2009.3.5
165,en.15.96.463.2008.11.20
165,en.3.388.274.2007.8.30
165,en.15.239.272.2008.2.2
165,en.3.366.131.2010.5.24
165,en.2.264.383.2009.5.26
165,en.3.361.141.2010.4.29
165,en.3.357.495.2010.4.10
165,en.15.72.103.2008.6.23
165,en.15.241.337.2008.2.10
165,en.15.95.279.2008.11.14
165,en.2.268.369.2009.6.17
166,en.15.77.18.2008.7.25
166,en.13.3.433.2009.6.11
166,en.15.60.20.2008.4.10
166,en.15.128.82.2009.6.4
166,en.3.374.368.2007.6.16
166,en.3.366.432.2010.5.26
166,en.3.361.359.2010.4.28
166,en.3.347.430.2010.2.4
166,en.15.70.312.2008.6.7
166,en.15.247.88.2008.3.3
166,en.15.202.190.2007.8.14
166,en.15.167.10.2010.2.23
166,en.15.130.237.2009.6.15
166,en.15.114.13.2009.3.5
166,en.15.100.122.2008.12.14
166,en.13.1.86.2009.6.2
166,en.13.1.248.2009.6.1
166,en.15.130.188.2009.6.16
166,en.2.319.176.2010.6.6
166,en.13.1.76.2009.6.2
166,en.13.26.371.2009.11.12
166,en.15.167.330.2010.2.24
166,en.15.244.298.2008.2.23
166,en.2.266.20.2009.6.9
166,en.15.251.200.2008.3.17
166,en.13.5.275.2009.6.24
166,en.3.383.52.2007.8.5
166,en.15.128.421.2009.6.4
166,en.2.309.270.2010.4.10
166,en.2.279.41.2009.8.30
166,en.3.353.239.2010.3.13
166,en.3.366.26.2010.5.25
166,en.15.252.35.2008.3.20
166,en.15.188.32.2007.6.4
166,en.15.130.229.2009.6.15
166,en.15.113.102.2009.3.6
166,en.13.3.490.2009.6.10
166,en.13.27.446.2009.11.22
166,en.15.246.433.2008.2.28
166,en.15.235.272.2008.1.20
166,en.15.70.162.2008.6.9
166,en.2.266.93.2009.6.10
166,en.3.392.478.2007.9.20
166,en.3.381.215.2007.7.25
166,en.15.239.423.2008.2.1
166,en.15.156.162.2009.12.14
166,en.15.215.444.2007.10.22
166,en.15.256.322.2008.4.7
166,en.3.398.132.2007.10.17
166,en.3.408.407.2007.11.29
167,en.15.204.340.2007.8.24
167,en.15.243.346.2008.2.18
167,en.15.188.413.2007.6.4
167,en.15.140.356.2009.8.21
167,en.15.101.38.2008.12.21
167,en.3.358.335.2010.4.12
167,en.15.140.455.2009.8.21
167,en.15.212.100.2007.10.8
167,en.15.204.210.2007.8.23
167,en.15.244.181.2008.2.24
167,en.15.237.457.2008.1.25
167,en.3.347.400.2010.1.31
167,en.15.154.343.2009.11.23
167,en.3.401.485.2007.10.30
167,en.3.401.435.2007.10.29
167,en.3.398.156.2007.10.19
167,en.3.377.229.2007.6.29
167,en.2.262.377.2009.5.11
167,en.15.90.1.2008.10.17
167,en.15.250.89.2008.3.14
167,en.15.245.251.2008.2.27
167,en.15.228.413.2007.12.16
167,en.15.215.84.2007.10.22
167,en.15.215.61.2007.10.21
167,en.15.215.275.2007.10.21
167,en.15.196.211.2007.7.12
167,en.15.130.61.2009.6.16
167,en.15.120.421.2009.4.22
167,en.15.118.453.2009.4.8
167,en.2.289.471.2009.11.14
167,en.15.90.130.2008.10.17
167,en.15.256.41.2008.4.7
167,en.15.236.463.2008.1.21
167,en.3.347.267.2010.1.31
167,en.2.281.346.2009.9.10
167,en.15.151.144.2009.11.4
167,en.13.3.337.2009.6.12
167,en.3.407.57.2007.11.25
167,en.15.154.436.2009.11.23
167,en.15.252.44.2008.3.19
167,en.15.209.454.2007.9.25
167,en.15.140.474.2009.8.23
167,en.15.238.190.2008.1.30
167,en.15.236.449.2008.1.24
167,en.15.216.31.2007.10.23
167,en.3.349.40.2010.2.16
167,en.3.398.377.2007.10.17
167,en.15.63.143.2008.4.25
167,en.15.249.494.2008.3.12
167,en.3.342.388.2010.1.4
168,en.2.268.275.2009.6.19
168,en.15.220.369.2007.11.8
168,en.15.147.362.2009.10.7
168,en.15.140.411.2009.8.21
168,en.15.124.489.2009.5.15
168,en.15.167.213.2010.2.26
168,en.2.264.180.2009.5.27
168,en.15.238.174.2008.1.30
168,en.15.84.400.2008.9.12
168,en.13.8.253.2009.7.10
168,en.15.147.471.2009.10.3
168,en.3.400.28.2007.10.24
168,en.15.162.204.2010.1.25
168,en.2.270.298.2009.7.3
168,en.15.219.113.2007.11.4
168,en.2.263.40.2009.5.26
168,en.15.139.169.2009.8.11
168,en.15.238.69.2008.1.30
168,en.15.84.8.2008.9.12
168,en.15.139.439.2009.8.11
168,en.15.108.192.2009.2.2
168,en.13.1.360.2009.5.30
168,en.15.238.113.2008.1.30
168,en.3.417.390.2008.1.11
168,en.2.270.62.2009.7.4
168,en.15.220.373.2007.11.8
168,en.15.136.461.2009.7.27
168,en.15.147.417.2009.10.2
168,en.15.125.384.2009.5.17
168,en.2.264.97.2009.5.29
168,en.15.82.87.2008.9.2
168,en.15.132.213.2009.6.30
168,en.2.289.436.1970.1.1
168,en.3.331.28.2009.10.9
168,en.15.70.74.2008.6.11
168,en.15.123.289.2009.5.9
168,en.15.68.11.2008.5.27
168,en.13.10.152.2009.7.28
168,en.2.262.111.2009.5.12
168,en.15.83.205.2008.9.7
168,en.15.125.115.2009.5.20
168,en.13.3.104.2009.6.11
168,en.15.125.83.2009.5.22
168,en.2.263.134.2009.5.23
168,en.15.124.469.2009.5.15
168,en.15.139.411.2009.8.13
168,en.3.406.113.2007.11.19
168,en.15.132.175.2009.6.26
168,en.2.298.202.2010.1.29
168,en.2.266.439.2009.6.9
169,en.3.372.448.2007.6.8
169,en.3.357.280.2010.4.5
169,en.3.348.83.2010.2.6
169,en.3.332.64.2009.10.22
169,en.2.296.82.2010.1.20
169,en.2.283.337.2009.9.29
169,en.2.263.22.2009.5.24
169,en.15.98.375.2008.11.27
169,en.15.98.250.2008.11.29
169,en.15.77.246.2008.7.23
169,en.15.68.246.2008.5.26
169,en.15.251.370.2008.3.17
169,en.15.244.142.2008.2.22
169,en.15.234.69.2008.1.15
169,en.15.234.438.2008.1.16
169,en.15.228.44.2007.12.17
169,en.15.206.369.2007.8.31
169,en.15.192.495.2007.6.22
169,en.15.167.98.2010.2.26
169,en.15.161.425.2010.1.20
169,en.15.135.287.2009.7.20
169,en.15.105.69.2009.1.13
169,en.15.101.305.2008.12.16
169,en.13.53.86.2010.5.13
169,en.13.51.414.2010.5.3
169,en.15.227.299.2007.12.12
169,en.15.113.401.2009.3.7
169,en.15.256.301.2008.4.8
169,en.13.59.246.2010.6.9
169,en.3.381.425.2007.7.21
169,en.15.85.386.2008.9.18
169,en.15.78.92.2008.7.31
169,en.15.110.140.2009.3.29
169,en.3.407.174.2007.11.24
169,en.3.373.157.2007.6.11
169,en.3.372.194.2007.6.7
169,en.2.275.56.2009.8.2
169,en.2.262.220.2009.5.12
169,en.15.98.148.2008.11.27
169,en.15.247.452.2008.3.4
169,en.15.231.338.2008.1.1
169,en.15.229.335.2007.12.23
169,en.15.119.61.2009.4.15
169,en.15.107.464.2009.1.30
169,en.13.53.433.2010.5.12
169,en.3.390.447.2007.9.9
169,en.3.410.394.2007.12.9
169,en.3.397.293.2007.10.12
169,en.3.383.54.2007.8.5
169,en.3.333.291.2009.10.25
170,en.3.406.177.2007.11.18
170,en.15.231.107.2007.12.30
170,en.15.101.124.2008.12.16
170,en.15.125.494.2009.5.18
170,en.15.64.155.2008.4.28
170,en.3.414.12.2007.12.29
170,en.2.258.418.2009.4.21
170,en.3.322.495.2009.8.7
170,en.3.392.102.2007.9.19
170,en.3.376.273.2007.6.23
170,en.2.262.405.2009.5.14
170,en.15.81.115.2008.8.22
170,en.15.68.332.2008.5.22
170,en.15.61.31.2008.4.16
170,en.15.232.10.2008.1.3
170,en.15.220.180.2007.11.11
170,en.15.209.222.2007.9.18
170,en.15.194.359.2007.7.4
170,en.15.132.162.2009.6.25
170,en.3.398.359.2007.10.16
170,en.15.251.52.2008.3.17
170,en.15.63.349.2008.4.22
170,en.2.271.122.2009.7.6
170,en.15.248.70.2008.3.6
170,en.15.194.435.2007.7.5
170,en.2.268.318.2009.6.22
170,en.3.403.302.2007.11.7
170,en.15.74.321.2008.7.6
170,en.15.203.427.2007.8.18
170,en.15.109.91.2009.2.10
170,en.3.417.467.2008.1.12
170,en.3.417.391.2008.1.10
170,en.3.417.324.2008.1.8
170,en.3.405.133.2007.11.15
170,en.3.405.121.2007.11.13
170,en.3.377.335.2007.6.28
170,en.3.376.33.2007.6.24
170,en.3.376.224.2007.6.25
170,en.3.376.169.2007.6.23
170,en.15.71.204.2008.6.15
170,en.15.62.291.2008.4.18
170,en.15.61.168.2008.4.15
170,en.15.232.437.2008.1.5
170,en.15.232.339.2008.1.6
170,en.15.232.195.2008.1.4
170,en.15.117.287.2009.2.23
170,en.15.116.276.2009.2.19
170,en.15.109.87.2009.3.30
170,en.13.5.357.2009.6.24
170,en.13.30.425.2009.12.19
171,en.15.68.302.2008.5.26
171,en.15.243.78.2008.2.17
171,en.15.238.442.2008.1.30
171,en.15.209.191.2007.9.25
171,en.15.201.150.2007.8.13
171,en.15.187.69.2007.5.31
171,en.3.395.123.2007.10.3
171,en.2.262.468.2009.5.12
171,en.2.260.316.2009.5.4
171,en.15.98.189.2008.12.2
171,en.15.115.286.2009.2.12
171,en.3.388.361.2007.8.30
171,en.3.354.51.2010.3.22
171,en.3.347.322.2010.2.3
171,en.3.331.6.2009.10.13
171,en.15.85.471.2008.9.19
171,en.15.75.229.2008.7.10
171,en.15.249.80.2008.3.10
171,en.15.245.89.2008.2.25
171,en.15.245.106.2008.2.25
171,en.15.241.24.2008.2.11
171,en.15.188.27.2007.6.4
171,en.15.135.83.2009.7.16
171,en.15.106.439.2009.1.26
171,en.13.8.381.2009.7.13
171,en.13.8.20.2009.7.13
171,en.15.74.357.2008.7.1
171,en.3.374.44.2007.6.14
171,en.3.377.229.2007.6.29
171,en.15.67.41.2008.5.22
171,en.15.220.387.2007.11.12
171,en.13.55.206.2010.5.24
171,en.15.70.289.2008.6.9
171,en.3.358.233.2010.4.13
171,en.15.67.208.2008.5.20
171,en.15.66.222.2008.5.11
171,en.15.64.470.2008.4.27
171,en.15.74.290.2008.7.3
171,en.15.68.352.2008.5.25
171,en.15.68.207.2008.5.27
171,en.15.212.338.2007.10.8
171,en.15.71.190.2008.6.18
171,en.3.397.131.2007.10.14
171,en.3.339.311.2009.12.7
171,en.15.249.271.2008.3.11
171,en.15.210.113.2007.9.27
171,en.15.209.389.2007.9.25
171,en.15.76.239.2008.7.15
171,en.15.64.126.2008.4.30
171,en.3.358.165.2010.4.13
172,en.3.383.98.2007.8.1
172,en.3.381.130.2007.7.23
172,en.3.388.431.2007.8.31
172,en.3.381.449.2007.7.25
172,en.3.361.178.2010.4.27
172,en.15.91.245.2008.10.22
172,en.15.196.21.2007.7.13
172,en.15.125.394.2009.5.17
172,en.15.119.44.2009.4.13
172,en.15.203.408.2007.8.22
172,en.15.107.490.2009.1.28
172,en.3.410.159.2007.12.7
172,en.15.97.133.2008.11.24
172,en.15.251.370.2008.3.17
172,en.15.234.438.2008.1.16
172,en.15.188.222.2007.6.4
172,en.15.201.359.2007.8.10
172,en.3.412.11.2007.12.19
172,en.3.410.290.2007.12.7
172,en.3.410.145.2007.12.6
172,en.3.407.463.2007.11.24
172,en.3.406.496.2007.11.20
172,en.3.406.277.2007.11.18
172,en.3.403.302.2007.11.7
172,en.3.401.264.2007.10.28
172,en.3.391.45.2007.9.14
172,en.3.391.321.2007.9.13
172,en.3.380.70.2007.7.16
172,en.3.366.26.2010.5.25
172,en.3.361.253.2010.4.28
172,en.3.356.470.2010.3.31
172,en.3.354.305.2010.3.20
172,en.3.350.499.2010.2.18
172,en.3.350.138.2010.2.18
172,en.3.349.360.2010.2.15
172,en.3.349.222.2010.2.16
172,en.3.348.309.2010.2.8
172,en.3.348.245.2010.2.6
172,en.3.339.13.2009.12.8
172,en.3.327.7.2009.9.12
172,en.2.305.55.2010.3.16
172,en.2.291.398.2009.11.29
172,en.2.289.265.2009.11.17
172,en.2.283.25.2009.9.30
172,en.2.282.363.1970.1.1
172,en.2.281.70.2009.9.16
172,en.2.275.406.2009.8.4
172,en.2.270.352.2009.7.1
172,en.2.270.309.2009.7.2
172,en.2.264.425.2009.5.26
173,en.15.75.348.2008.7.10
173,en.3.414.233.2007.12.27
173,en.3.390.295.2007.9.6
173,en.3.361.75.2010.4.29
173,en.3.400.130.2007.10.26
173,en.3.407.325.2007.11.27
173,en.15.80.367.2008.8.15
173,en.15.228.480.2007.12.18
173,en.3.358.277.1970.1.1
173,en.15.253.116.2008.3.24
173,en.15.218.180.2007.11.3
173,en.15.80.47.2008.8.14
173,en.15.79.305.2008.8.8
173,en.15.63.55.2008.4.25
173,en.15.243.226.2008.2.17
173,en.15.238.140.2008.1.29
173,en.3.373.135.2007.6.11
173,en.2.268.299.2009.6.21
173,en.15.234.248.2008.1.15
173,en.15.79.35.2008.8.10
173,en.15.80.110.2008.8.19
173,en.15.250.26.2008.3.13
173,en.15.63.191.2008.4.25
173,en.3.406.13.2007.11.20
173,en.3.357.123.2010.4.6
173,en.15.60.324.2008.4.10
173,en.15.253.156.2008.3.26
173,en.15.80.235.2008.8.20
173,en.15.81.455.2008.8.25
173,en.15.74.418.2008.7.5
173,en.15.62.458.2008.4.18
173,en.15.227.225.2007.12.12
173,en.3.379.387.2007.7.11
173,en.15.118.350.2009.4.4
173,en.3.392.261.2007.9.21
173,en.3.406.207.2007.11.23
173,en.3.400.277.2007.10.24
173,en.3.339.358.2009.12.7
173,en.15.251.120.2008.3.18
173,en.15.234.197.2008.1.12
173,en.15.78.382.2008.8.6
173,en.15.252.424.2008.3.23
173,en.2.309.154.2010.4.10
173,en.15.81.115.2008.8.22
173,en.15.80.407.2008.8.16
173,en.15.72.103.2008.6.23
173,en.15.60.2.2008.4.12
173,en.15.255.75.2008.3.31
173,en.15.255.454.2008.3.31
173,en.15.251.112.2008.3.18
174,en.2.289.202.1970.1.1
174,en.15.240.208.2008.2.7
174,en.15.253.402.2008.3.24
174,en.15.117.248.2009.2.24
174,en.2.291.229.2009.12.3
174,en.15.196.211.2007.7.12
174,en.15.128.197.2009.6.7
174,en.15.77.106.2008.7.30
174,en.3.376.481.2007.6.25
174,en.3.333.397.2009.10.29
174,en.2.268.498.2009.6.18
174,en.15.237.379.2008.1.25
174,en.15.181.430.2010.5.19
174,en.2.275.491.2009.8.4
174,en.15.60.38.2008.4.11
174,en.3.333.75.2009.10.25
174,en.13.8.438.2009.7.16
174,en.2.270.168.2009.7.3
174,en.15.89.290.2008.10.13
174,en.15.253.185.2008.3.25
174,en.15.110.257.2009.3.26
174,en.2.281.200.2009.9.14
174,en.2.281.196.2009.9.14
174,en.15.59.81.2008.4.8
174,en.15.114.207.2009.3.4
174,en.3.375.49.2007.6.16
174,en.3.347.434.2010.2.3
174,en.2.270.20.2009.7.5
174,en.15.82.483.2008.9.4
174,en.15.255.115.2008.3.31
174,en.15.167.96.2010.2.24
174,en.15.162.464.2010.1.24
174,en.15.151.362.2009.11.2
174,en.15.132.368.2009.6.27
174,en.15.125.302.2009.5.21
174,en.15.102.397.2008.12.23
174,en.15.95.303.2008.11.12
174,en.3.322.282.2009.8.9
174,en.3.358.446.2010.4.12
174,en.3.331.408.2009.10.12
174,en.15.181.418.2010.5.18
174,en.15.125.198.2009.5.20
174,en.13.8.58.2009.7.11
174,en.13.10.333.2009.7.28
174,en.13.1.479.2009.6.2
174,en.15.82.371.2008.9.1
174,en.15.109.60.2009.4.1
174,en.2.258.45.2009.4.17
174,en.13.59.29.2010.6.8
174,en.15.86.318.2008.9.24
175,en.15.167.96.2010.2.24
175,en.15.86.348.2008.9.27
175,en.15.255.320.2008.4.5
175,en.3.407.353.2007.11.25
175,en.15.79.442.2008.8.11
175,en.15.79.21.2008.8.13
175,en.13.26.290.2009.11.12
175,en.15.167.130.2010.2.24
175,en.2.282.232.2009.9.17
175,en.15.115.219.2009.2.28
175,en.15.90.340.2008.10.17
175,en.15.248.219.2008.3.5
175,en.15.167.438.2010.2.25
175,en.2.296.349.2010.1.18
175,en.3.403.286.2007.11.6
175,en.15.151.4.2009.11.1
175,en.15.147.320.2009.10.2
175,en.2.289.84.2009.11.16
